,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,traintest,date,monthnum,daynum,hour,weekday,hour_section
3763,2012-03-20 15:00:00,1,0,1,2,25.42,30.305,69,7.0015,0,0,0,test,2012-03-20,3,20,15,Tuesday,2
3764,2012-03-20 16:00:00,1,0,1,1,25.42,30.305,66,15.0013,0,0,0,test,2012-03-20,3,20,16,Tuesday,3
3765,2012-03-20 17:00:00,1,0,1,1,24.6,29.545,73,12.998,0,0,0,test,2012-03-20,3,20,17,Tuesday,3
3766,2012-03-20 18:00:00,1,0,1,1,24.6,29.545,69,16.9979,0,0,0,test,2012-03-20,3,20,18,Tuesday,3
3767,2012-03-20 19:00:00,1,0,1,1,23.78,27.275,73,8.9981,0,0,0,test,2012-03-20,3,20,19,Tuesday,3
3768,2012-03-20 20:00:00,1,0,1,1,23.78,27.275,68,6.0032,0,0,0,test,2012-03-20,3,20,20,Tuesday,3
3769,2012-03-20 21:00:00,1,0,1,1,22.96,26.515,73,0.0,0,0,0,test,2012-03-20,3,20,21,Tuesday,4
3770,2012-03-20 22:00:00,1,0,1,1,22.14,25.76,77,0.0,0,0,0,test,2012-03-20,3,20,22,Tuesday,4
3771,2012-03-20 23:00:00,1,0,1,1,21.32,25.0,83,0.0,0,0,0,test,2012-03-20,3,20,23,Tuesday,4
3772,2012-03-21 00:00:00,2,0,1,1,21.32,25.0,88,0.0,0,0,0,test,2012-03-21,3,21,0,Wednesday,0
3773,2012-03-21 01:00:00,2,0,1,1,21.32,25.0,83,6.0032,0,0,0,test,2012-03-21,3,21,1,Wednesday,0
3774,2012-03-21 02:00:00,2,0,1,1,20.5,24.24,88,8.9981,0,0,0,test,2012-03-21,3,21,2,Wednesday,0
3775,2012-03-21 03:00:00,2,0,1,2,20.5,24.24,88,12.998,0,0,0,test,2012-03-21,3,21,3,Wednesday,0
3776,2012-03-21 04:00:00,2,0,1,2,20.5,24.24,88,8.9981,0,0,0,test,2012-03-21,3,21,4,Wednesday,0
3777,2012-03-21 05:00:00,2,0,1,2,20.5,24.24,88,8.9981,0,0,0,test,2012-03-21,3,21,5,Wednesday,0
3778,2012-03-21 06:00:00,2,0,1,2,19.68,23.485,94,15.0013,0,0,0,test,2012-03-21,3,21,6,Wednesday,0
3779,2012-03-21 07:00:00,2,0,1,3,19.68,23.485,94,12.998,0,0,0,test,2012-03-21,3,21,7,Wednesday,1
3780,2012-03-21 08:00:00,2,0,1,3,19.68,23.485,94,7.0015,0,0,0,test,2012-03-21,3,21,8,Wednesday,1
3781,2012-03-21 09:00:00,2,0,1,2,20.5,24.24,88,11.0014,0,0,0,test,2012-03-21,3,21,9,Wednesday,1
3782,2012-03-21 10:00:00,2,0,1,2,21.32,25.0,83,11.0014,0,0,0,test,2012-03-21,3,21,10,Wednesday,1
3783,2012-03-21 11:00:00,2,0,1,2,21.32,25.0,83,11.0014,0,0,0,test,2012-03-21,3,21,11,Wednesday,2
3784,2012-03-21 12:00:00,2,0,1,2,22.14,25.76,77,0.0,0,0,0,test,2012-03-21,3,21,12,Wednesday,2
3785,2012-03-21 13:00:00,2,0,1,2,22.14,25.76,83,0.0,0,0,0,test,2012-03-21,3,21,13,Wednesday,2
3786,2012-03-21 14:00:00,2,0,1,2,22.96,26.515,78,0.0,0,0,0,test,2012-03-21,3,21,14,Wednesday,2
3787,2012-03-21 15:00:00,2,0,1,2,22.96,26.515,78,0.0,0,0,0,test,2012-03-21,3,21,15,Wednesday,2
3788,2012-03-21 16:00:00,2,0,1,1,23.78,27.275,73,0.0,0,0,0,test,2012-03-21,3,21,16,Wednesday,3
3789,2012-03-21 17:00:00,2,0,1,1,24.6,29.545,69,6.0032,0,0,0,test,2012-03-21,3,21,17,Wednesday,3
3790,2012-03-21 18:00:00,2,0,1,1,24.6,29.545,69,0.0,0,0,0,test,2012-03-21,3,21,18,Wednesday,3
3791,2012-03-21 19:00:00,2,0,1,1,24.6,30.305,64,0.0,0,0,0,test,2012-03-21,3,21,19,Wednesday,3
3792,2012-03-21 20:00:00,2,0,1,1,22.96,26.515,78,6.0032,0,0,0,test,2012-03-21,3,21,20,Wednesday,3
3793,2012-03-21 21:00:00,2,0,1,1,22.14,25.76,83,7.0015,0,0,0,test,2012-03-21,3,21,21,Wednesday,4
3794,2012-03-21 22:00:00,2,0,1,1,21.32,25.0,83,11.0014,0,0,0,test,2012-03-21,3,21,22,Wednesday,4
3795,2012-03-21 23:00:00,2,0,1,1,22.14,25.76,77,0.0,0,0,0,test,2012-03-21,3,21,23,Wednesday,4
3796,2012-03-22 00:00:00,2,0,1,1,21.32,25.0,83,6.0032,0,0,0,test,2012-03-22,3,22,0,Thursday,0
3797,2012-03-22 01:00:00,2,0,1,1,21.32,25.0,83,6.0032,0,0,0,test,2012-03-22,3,22,1,Thursday,0
3798,2012-03-22 02:00:00,2,0,1,1,21.32,25.0,83,6.0032,0,0,0,test,2012-03-22,3,22,2,Thursday,0
3799,2012-03-22 03:00:00,2,0,1,1,21.32,25.0,83,6.0032,0,0,0,test,2012-03-22,3,22,3,Thursday,0
3800,2012-03-22 04:00:00,2,0,1,2,19.68,23.485,100,6.0032,0,0,0,test,2012-03-22,3,22,4,Thursday,0
3801,2012-03-22 05:00:00,2,0,1,2,19.68,23.485,100,6.0032,0,0,0,test,2012-03-22,3,22,5,Thursday,0
3802,2012-03-22 06:00:00,2,0,1,2,19.68,23.485,100,6.0032,0,0,0,test,2012-03-22,3,22,6,Thursday,0
3803,2012-03-22 07:00:00,2,0,1,2,19.68,23.485,100,6.0032,0,0,0,test,2012-03-22,3,22,7,Thursday,1
3804,2012-03-22 08:00:00,2,0,1,2,20.5,24.24,94,6.0032,0,0,0,test,2012-03-22,3,22,8,Thursday,1
3805,2012-03-22 09:00:00,2,0,1,2,20.5,24.24,94,6.0032,0,0,0,test,2012-03-22,3,22,9,Thursday,1
3806,2012-03-22 10:00:00,2,0,1,2,20.5,24.24,100,6.0032,0,0,0,test,2012-03-22,3,22,10,Thursday,1
3807,2012-03-22 11:00:00,2,0,1,2,21.32,25.0,94,0.0,0,0,0,test,2012-03-22,3,22,11,Thursday,2
3808,2012-03-22 12:00:00,2,0,1,2,22.14,25.76,88,12.998,0,0,0,test,2012-03-22,3,22,12,Thursday,2
3809,2012-03-22 13:00:00,2,0,1,1,23.78,27.275,78,6.0032,0,0,0,test,2012-03-22,3,22,13,Thursday,2
3810,2012-03-22 14:00:00,2,0,1,1,24.6,29.545,73,7.0015,0,0,0,test,2012-03-22,3,22,14,Thursday,2
3811,2012-03-22 15:00:00,2,0,1,1,25.42,30.305,69,12.998,0,0,0,test,2012-03-22,3,22,15,Thursday,2
3812,2012-03-22 16:00:00,2,0,1,1,26.24,30.305,65,12.998,0,0,0,test,2012-03-22,3,22,16,Thursday,3
3813,2012-03-22 17:00:00,2,0,1,1,27.06,31.06,65,11.0014,0,0,0,test,2012-03-22,3,22,17,Thursday,3
3814,2012-03-22 18:00:00,2,0,1,1,27.06,31.06,65,11.0014,0,0,0,test,2012-03-22,3,22,18,Thursday,3
3815,2012-03-22 19:00:00,2,0,1,1,27.06,31.06,61,0.0,0,0,0,test,2012-03-22,3,22,19,Thursday,3
3816,2012-03-22 20:00:00,2,0,1,1,25.42,29.545,73,19.0012,0,0,0,test,2012-03-22,3,22,20,Thursday,3
3817,2012-03-22 21:00:00,2,0,1,1,23.78,27.275,78,11.0014,0,0,0,test,2012-03-22,3,22,21,Thursday,4
3818,2012-03-22 22:00:00,2,0,1,1,22.96,26.515,83,12.998,0,0,0,test,2012-03-22,3,22,22,Thursday,4
3819,2012-03-22 23:00:00,2,0,1,1,22.96,26.515,83,6.0032,0,0,0,test,2012-03-22,3,22,23,Thursday,4
3820,2012-03-23 00:00:00,2,0,1,1,22.96,26.515,83,0.0,0,0,0,test,2012-03-23,3,23,0,Friday,0
3821,2012-03-23 01:00:00,2,0,1,1,22.14,25.76,88,0.0,0,0,0,test,2012-03-23,3,23,1,Friday,0
3822,2012-03-23 02:00:00,2,0,1,1,22.14,25.76,88,6.0032,0,0,0,test,2012-03-23,3,23,2,Friday,0
3823,2012-03-23 03:00:00,2,0,1,1,21.32,25.0,88,7.0015,0,0,0,test,2012-03-23,3,23,3,Friday,0
3824,2012-03-23 04:00:00,2,0,1,2,20.5,24.24,94,7.0015,0,0,0,test,2012-03-23,3,23,4,Friday,0
3825,2012-03-23 05:00:00,2,0,1,2,20.5,24.24,94,0.0,0,0,0,test,2012-03-23,3,23,5,Friday,0
3826,2012-03-23 06:00:00,2,0,1,2,20.5,24.24,88,0.0,0,0,0,test,2012-03-23,3,23,6,Friday,0
3827,2012-03-23 07:00:00,2,0,1,2,20.5,24.24,93,8.9981,0,0,0,test,2012-03-23,3,23,7,Friday,1
3828,2012-03-23 08:00:00,2,0,1,2,20.5,24.24,94,8.9981,0,0,0,test,2012-03-23,3,23,8,Friday,1
3829,2012-03-23 09:00:00,2,0,1,2,21.32,25.0,90,6.0032,0,0,0,test,2012-03-23,3,23,9,Friday,1
3830,2012-03-23 10:00:00,2,0,1,2,22.96,26.515,88,7.0015,0,0,0,test,2012-03-23,3,23,10,Friday,1
3831,2012-03-23 11:00:00,2,0,1,2,25.42,29.545,73,7.0015,0,0,0,test,2012-03-23,3,23,11,Friday,2
3832,2012-03-23 12:00:00,2,0,1,2,27.06,31.06,61,15.0013,0,0,0,test,2012-03-23,3,23,12,Friday,2
3833,2012-03-23 13:00:00,2,0,1,2,28.7,32.575,48,0.0,0,0,0,test,2012-03-23,3,23,13,Friday,2
3834,2012-03-23 14:00:00,2,0,1,2,29.52,32.575,42,7.0015,0,0,0,test,2012-03-23,3,23,14,Friday,2
3835,2012-03-23 15:00:00,2,0,1,2,29.52,32.575,42,8.9981,0,0,0,test,2012-03-23,3,23,15,Friday,2
3836,2012-03-23 16:00:00,2,0,1,2,29.52,32.575,42,11.0014,0,0,0,test,2012-03-23,3,23,16,Friday,3
3837,2012-03-23 17:00:00,2,0,1,2,29.52,32.575,42,11.0014,0,0,0,test,2012-03-23,3,23,17,Friday,3
3838,2012-03-23 18:00:00,2,0,1,1,28.7,31.82,45,11.0014,0,0,0,test,2012-03-23,3,23,18,Friday,3
3839,2012-03-23 19:00:00,2,0,1,1,27.06,31.06,50,12.998,0,0,0,test,2012-03-23,3,23,19,Friday,3
3840,2012-03-23 20:00:00,2,0,1,1,27.06,31.06,47,8.9981,0,0,0,test,2012-03-23,3,23,20,Friday,3
3841,2012-03-23 21:00:00,2,0,1,1,25.42,31.06,53,7.0015,0,0,0,test,2012-03-23,3,23,21,Friday,4
3842,2012-03-23 22:00:00,2,0,1,1,24.6,30.305,64,19.0012,0,0,0,test,2012-03-23,3,23,22,Friday,4
3843,2012-03-23 23:00:00,2,0,1,1,24.6,29.545,69,16.9979,0,0,0,test,2012-03-23,3,23,23,Friday,4
3844,2012-03-24 00:00:00,2,0,0,1,23.78,27.275,68,0.0,0,0,0,test,2012-03-24,3,24,0,Saturday,0
3845,2012-03-24 01:00:00,2,0,0,1,22.96,26.515,73,6.0032,0,0,0,test,2012-03-24,3,24,1,Saturday,0
3846,2012-03-24 02:00:00,2,0,0,1,22.14,25.76,77,7.0015,0,0,0,test,2012-03-24,3,24,2,Saturday,0
3847,2012-03-24 03:00:00,2,0,0,1,22.14,25.76,77,7.0015,0,0,0,test,2012-03-24,3,24,3,Saturday,0
3848,2012-03-24 04:00:00,2,0,0,1,21.32,25.0,83,6.0032,0,0,0,test,2012-03-24,3,24,4,Saturday,0
3849,2012-03-24 05:00:00,2,0,0,2,21.32,25.0,83,11.0014,0,0,0,test,2012-03-24,3,24,5,Saturday,0
3850,2012-03-24 06:00:00,2,0,0,2,21.32,25.0,83,11.0014,0,0,0,test,2012-03-24,3,24,6,Saturday,0
3851,2012-03-24 07:00:00,2,0,0,2,20.5,24.24,88,8.9981,0,0,0,test,2012-03-24,3,24,7,Saturday,1
3852,2012-03-24 08:00:00,2,0,0,2,20.5,24.24,94,12.998,0,0,0,test,2012-03-24,3,24,8,Saturday,1
3853,2012-03-24 09:00:00,2,0,0,2,21.32,25.0,83,8.9981,0,0,0,test,2012-03-24,3,24,9,Saturday,1
3854,2012-03-24 10:00:00,2,0,0,2,21.32,25.0,88,12.998,0,0,0,test,2012-03-24,3,24,10,Saturday,1
3855,2012-03-24 11:00:00,2,0,0,2,20.5,24.24,94,12.998,0,0,0,test,2012-03-24,3,24,11,Saturday,2
3856,2012-03-24 12:00:00,2,0,0,3,21.32,25.0,94,15.0013,0,0,0,test,2012-03-24,3,24,12,Saturday,2
3857,2012-03-24 13:00:00,2,0,0,3,21.32,25.0,94,16.9979,0,0,0,test,2012-03-24,3,24,13,Saturday,2
3858,2012-03-24 14:00:00,2,0,0,3,21.32,25.0,88,23.9994,0,0,0,test,2012-03-24,3,24,14,Saturday,2
3859,2012-03-24 15:00:00,2,0,0,3,20.5,24.24,94,27.9993,0,0,0,test,2012-03-24,3,24,15,Saturday,2
3860,2012-03-24 16:00:00,2,0,0,3,20.5,24.24,94,19.9995,0,0,0,test,2012-03-24,3,24,16,Saturday,3
3861,2012-03-24 17:00:00,2,0,0,3,20.5,24.24,88,15.0013,0,0,0,test,2012-03-24,3,24,17,Saturday,3
3862,2012-03-24 18:00:00,2,0,0,3,18.86,22.725,94,15.0013,0,0,0,test,2012-03-24,3,24,18,Saturday,3
3863,2012-03-24 19:00:00,2,0,0,3,18.86,22.725,94,8.9981,0,0,0,test,2012-03-24,3,24,19,Saturday,3
3864,2012-03-24 20:00:00,2,0,0,3,18.04,21.97,100,12.998,0,0,0,test,2012-03-24,3,24,20,Saturday,3
3865,2012-03-24 21:00:00,2,0,0,3,18.04,21.97,100,12.998,0,0,0,test,2012-03-24,3,24,21,Saturday,4
3866,2012-03-24 22:00:00,2,0,0,3,18.04,21.97,100,16.9979,0,0,0,test,2012-03-24,3,24,22,Saturday,4
3867,2012-03-24 23:00:00,2,0,0,2,18.04,21.97,94,19.0012,0,0,0,test,2012-03-24,3,24,23,Saturday,4
3868,2012-03-25 00:00:00,2,0,0,2,18.04,21.97,94,19.0012,0,0,0,test,2012-03-25,3,25,0,Sunday,0
3869,2012-03-25 01:00:00,2,0,0,2,17.22,21.21,100,16.9979,0,0,0,test,2012-03-25,3,25,1,Sunday,0
3870,2012-03-25 02:00:00,2,0,0,3,17.22,21.21,100,19.9995,0,0,0,test,2012-03-25,3,25,2,Sunday,0
3871,2012-03-25 03:00:00,2,0,0,3,17.22,21.21,94,19.9995,0,0,0,test,2012-03-25,3,25,3,Sunday,0
3872,2012-03-25 04:00:00,2,0,0,2,17.22,21.21,94,22.0028,0,0,0,test,2012-03-25,3,25,4,Sunday,0
3873,2012-03-25 05:00:00,2,0,0,2,16.4,20.455,100,16.9979,0,0,0,test,2012-03-25,3,25,5,Sunday,0
3874,2012-03-25 06:00:00,2,0,0,2,16.4,20.455,100,16.9979,0,0,0,test,2012-03-25,3,25,6,Sunday,0
3875,2012-03-25 07:00:00,2,0,0,2,16.4,20.455,94,22.0028,0,0,0,test,2012-03-25,3,25,7,Sunday,1
3876,2012-03-25 08:00:00,2,0,0,2,16.4,20.455,94,22.0028,0,0,0,test,2012-03-25,3,25,8,Sunday,1
3877,2012-03-25 09:00:00,2,0,0,2,16.4,20.455,94,16.9979,0,0,0,test,2012-03-25,3,25,9,Sunday,1
3878,2012-03-25 10:00:00,2,0,0,2,16.4,20.455,87,22.0028,0,0,0,test,2012-03-25,3,25,10,Sunday,1
3879,2012-03-25 11:00:00,2,0,0,2,16.4,20.455,94,16.9979,0,0,0,test,2012-03-25,3,25,11,Sunday,2
3880,2012-03-25 12:00:00,2,0,0,2,16.4,20.455,94,15.0013,0,0,0,test,2012-03-25,3,25,12,Sunday,2
3881,2012-03-25 13:00:00,2,0,0,2,17.22,21.21,88,11.0014,0,0,0,test,2012-03-25,3,25,13,Sunday,2
3882,2012-03-25 14:00:00,2,0,0,2,18.04,21.97,88,11.0014,0,0,0,test,2012-03-25,3,25,14,Sunday,2
3883,2012-03-25 15:00:00,2,0,0,2,18.04,21.97,88,12.998,0,0,0,test,2012-03-25,3,25,15,Sunday,2
3884,2012-03-25 16:00:00,2,0,0,1,19.68,23.485,77,0.0,0,0,0,test,2012-03-25,3,25,16,Sunday,3
3885,2012-03-25 17:00:00,2,0,0,1,20.5,24.24,72,6.0032,0,0,0,test,2012-03-25,3,25,17,Sunday,3
3886,2012-03-25 18:00:00,2,0,0,1,20.5,24.24,72,6.0032,0,0,0,test,2012-03-25,3,25,18,Sunday,3
3887,2012-03-25 19:00:00,2,0,0,1,20.5,24.24,72,16.9979,0,0,0,test,2012-03-25,3,25,19,Sunday,3
3888,2012-03-25 20:00:00,2,0,0,1,19.68,23.485,77,15.0013,0,0,0,test,2012-03-25,3,25,20,Sunday,3
3889,2012-03-25 21:00:00,2,0,0,1,19.68,23.485,77,11.0014,0,0,0,test,2012-03-25,3,25,21,Sunday,4
3890,2012-03-25 22:00:00,2,0,0,1,18.86,22.725,82,8.9981,0,0,0,test,2012-03-25,3,25,22,Sunday,4
3891,2012-03-25 23:00:00,2,0,0,1,19.68,23.485,82,8.9981,0,0,0,test,2012-03-25,3,25,23,Sunday,4
3892,2012-03-26 00:00:00,2,0,1,2,19.68,23.485,82,11.0014,0,0,0,test,2012-03-26,3,26,0,Monday,0
3893,2012-03-26 01:00:00,2,0,1,1,19.68,23.485,82,16.9979,0,0,0,test,2012-03-26,3,26,1,Monday,0
3894,2012-03-26 02:00:00,2,0,1,1,18.86,22.725,88,15.0013,0,0,0,test,2012-03-26,3,26,2,Monday,0
3895,2012-03-26 03:00:00,2,0,1,1,18.86,22.725,82,12.998,0,0,0,test,2012-03-26,3,26,3,Monday,0
3896,2012-03-26 04:00:00,2,0,1,1,18.04,21.97,82,11.0014,0,0,0,test,2012-03-26,3,26,4,Monday,0
3897,2012-03-26 05:00:00,2,0,1,1,18.04,21.97,77,11.0014,0,0,0,test,2012-03-26,3,26,5,Monday,0
3898,2012-03-26 06:00:00,2,0,1,1,17.22,21.21,82,12.998,0,0,0,test,2012-03-26,3,26,6,Monday,0
3899,2012-03-26 07:00:00,2,0,1,1,18.04,21.97,72,12.998,0,0,0,test,2012-03-26,3,26,7,Monday,1
3900,2012-03-26 08:00:00,2,0,1,1,18.04,21.97,62,15.0013,0,0,0,test,2012-03-26,3,26,8,Monday,1
3901,2012-03-26 09:00:00,2,0,1,1,18.86,22.725,47,19.0012,0,0,0,test,2012-03-26,3,26,9,Monday,1
3902,2012-03-26 10:00:00,2,0,1,1,20.5,24.24,36,39.0007,0,0,0,test,2012-03-26,3,26,10,Monday,1
3903,2012-03-26 11:00:00,2,0,1,1,19.68,23.485,31,39.0007,0,0,0,test,2012-03-26,3,26,11,Monday,2
3904,2012-03-26 12:00:00,2,0,1,1,19.68,23.485,33,35.0008,0,0,0,test,2012-03-26,3,26,12,Monday,2
3905,2012-03-26 13:00:00,2,0,1,1,19.68,23.485,29,46.0022,0,0,0,test,2012-03-26,3,26,13,Monday,2
3906,2012-03-26 14:00:00,2,0,1,1,19.68,23.485,33,30.0026,0,0,0,test,2012-03-26,3,26,14,Monday,2
3907,2012-03-26 15:00:00,2,0,1,1,19.68,23.485,29,40.9973,0,0,0,test,2012-03-26,3,26,15,Monday,2
3908,2012-03-26 16:00:00,2,0,1,1,19.68,23.485,25,43.0006,0,0,0,test,2012-03-26,3,26,16,Monday,3
3909,2012-03-26 17:00:00,2,0,1,1,18.86,22.725,24,30.0026,0,0,0,test,2012-03-26,3,26,17,Monday,3
3910,2012-03-26 18:00:00,2,0,1,1,18.04,21.97,26,30.0026,0,0,0,test,2012-03-26,3,26,18,Monday,3
3911,2012-03-26 19:00:00,2,0,1,1,17.22,21.21,24,23.9994,0,0,0,test,2012-03-26,3,26,19,Monday,3
3912,2012-03-26 20:00:00,2,0,1,1,16.4,20.455,26,35.0008,0,0,0,test,2012-03-26,3,26,20,Monday,3
3913,2012-03-26 21:00:00,2,0,1,1,15.58,19.695,25,32.9975,0,0,0,test,2012-03-26,3,26,21,Monday,4
3914,2012-03-26 22:00:00,2,0,1,1,14.76,16.665,25,23.9994,0,0,0,test,2012-03-26,3,26,22,Monday,4
3915,2012-03-26 23:00:00,2,0,1,1,13.94,14.395,25,35.0008,0,0,0,test,2012-03-26,3,26,23,Monday,4
3916,2012-03-27 00:00:00,2,0,1,1,13.12,14.395,26,35.0008,0,0,0,test,2012-03-27,3,27,0,Tuesday,0
3917,2012-03-27 01:00:00,2,0,1,1,12.3,13.635,26,31.0009,0,0,0,test,2012-03-27,3,27,1,Tuesday,0
3918,2012-03-27 02:00:00,2,0,1,1,10.66,11.365,30,19.9995,0,0,0,test,2012-03-27,3,27,2,Tuesday,0
3919,2012-03-27 03:00:00,2,0,1,1,10.66,11.365,30,22.0028,0,0,0,test,2012-03-27,3,27,3,Tuesday,0
3920,2012-03-27 04:00:00,2,0,1,1,9.84,10.605,32,23.9994,0,0,0,test,2012-03-27,3,27,4,Tuesday,0
3921,2012-03-27 05:00:00,2,0,1,1,9.02,10.605,37,19.0012,0,0,0,test,2012-03-27,3,27,5,Tuesday,0
3922,2012-03-27 06:00:00,2,0,1,1,9.02,11.365,37,12.998,0,0,0,test,2012-03-27,3,27,6,Tuesday,0
3923,2012-03-27 07:00:00,2,0,1,1,9.02,11.365,37,12.998,0,0,0,test,2012-03-27,3,27,7,Tuesday,1
3924,2012-03-27 08:00:00,2,0,1,1,9.02,10.605,37,19.9995,0,0,0,test,2012-03-27,3,27,8,Tuesday,1
3925,2012-03-27 09:00:00,2,0,1,1,9.84,11.365,38,12.998,0,0,0,test,2012-03-27,3,27,9,Tuesday,1
3926,2012-03-27 10:00:00,2,0,1,1,10.66,12.88,35,15.0013,0,0,0,test,2012-03-27,3,27,10,Tuesday,1
3927,2012-03-27 11:00:00,2,0,1,1,12.3,15.15,31,11.0014,0,0,0,test,2012-03-27,3,27,11,Tuesday,2
3928,2012-03-27 12:00:00,2,0,1,1,13.12,15.91,31,11.0014,0,0,0,test,2012-03-27,3,27,12,Tuesday,2
3929,2012-03-27 13:00:00,2,0,1,1,14.76,17.425,27,0.0,0,0,0,test,2012-03-27,3,27,13,Tuesday,2
3930,2012-03-27 14:00:00,2,0,1,1,16.4,20.455,24,8.9981,0,0,0,test,2012-03-27,3,27,14,Tuesday,2
3931,2012-03-27 15:00:00,2,0,1,1,17.22,21.21,20,0.0,0,0,0,test,2012-03-27,3,27,15,Tuesday,2
3932,2012-03-27 16:00:00,2,0,1,1,17.22,21.21,20,0.0,0,0,0,test,2012-03-27,3,27,16,Tuesday,3
3933,2012-03-27 17:00:00,2,0,1,1,18.04,21.97,16,0.0,0,0,0,test,2012-03-27,3,27,17,Tuesday,3
3934,2012-03-27 18:00:00,2,0,1,1,17.22,21.21,17,6.0032,0,0,0,test,2012-03-27,3,27,18,Tuesday,3
3935,2012-03-27 19:00:00,2,0,1,1,17.22,21.21,17,0.0,0,0,0,test,2012-03-27,3,27,19,Tuesday,3
3936,2012-03-27 20:00:00,2,0,1,1,17.22,21.21,17,6.0032,0,0,0,test,2012-03-27,3,27,20,Tuesday,3
3937,2012-03-27 21:00:00,2,0,1,1,14.76,17.425,37,11.0014,0,0,0,test,2012-03-27,3,27,21,Tuesday,4
3938,2012-03-27 22:00:00,2,0,1,1,14.76,17.425,37,8.9981,0,0,0,test,2012-03-27,3,27,22,Tuesday,4
3939,2012-03-27 23:00:00,2,0,1,1,14.76,17.425,37,12.998,0,0,0,test,2012-03-27,3,27,23,Tuesday,4
3940,2012-03-28 00:00:00,2,0,1,1,14.76,16.665,40,19.0012,0,0,0,test,2012-03-28,3,28,0,Wednesday,0
3941,2012-03-28 01:00:00,2,0,1,1,14.76,16.665,46,19.9995,0,0,0,test,2012-03-28,3,28,1,Wednesday,0
3942,2012-03-28 02:00:00,2,0,1,1,13.94,15.15,49,19.9995,0,0,0,test,2012-03-28,3,28,2,Wednesday,0
3943,2012-03-28 03:00:00,2,0,1,1,13.94,15.15,42,22.0028,0,0,0,test,2012-03-28,3,28,3,Wednesday,0
3944,2012-03-28 04:00:00,2,0,1,1,14.76,16.665,43,19.9995,0,0,0,test,2012-03-28,3,28,4,Wednesday,0
3945,2012-03-28 05:00:00,2,0,1,1,14.76,16.665,43,19.9995,0,0,0,test,2012-03-28,3,28,5,Wednesday,0
3946,2012-03-28 06:00:00,2,0,1,1,14.76,16.665,46,23.9994,0,0,0,test,2012-03-28,3,28,6,Wednesday,0
3947,2012-03-28 07:00:00,2,0,1,1,14.76,16.665,46,22.0028,0,0,0,test,2012-03-28,3,28,7,Wednesday,1
3948,2012-03-28 08:00:00,2,0,1,1,15.58,19.695,46,23.9994,0,0,0,test,2012-03-28,3,28,8,Wednesday,1
3949,2012-03-28 09:00:00,2,0,1,1,16.4,20.455,43,30.0026,0,0,0,test,2012-03-28,3,28,9,Wednesday,1
3950,2012-03-28 10:00:00,2,0,1,1,18.86,22.725,41,27.9993,0,0,0,test,2012-03-28,3,28,10,Wednesday,1
3951,2012-03-28 11:00:00,2,0,1,1,20.5,24.24,42,26.0027,0,0,0,test,2012-03-28,3,28,11,Wednesday,2
3952,2012-03-28 12:00:00,2,0,1,2,22.14,25.76,39,23.9994,0,0,0,test,2012-03-28,3,28,12,Wednesday,2
3953,2012-03-28 13:00:00,2,0,1,1,22.96,26.515,43,22.0028,0,0,0,test,2012-03-28,3,28,13,Wednesday,2
3954,2012-03-28 14:00:00,2,0,1,1,25.42,31.06,38,23.9994,0,0,0,test,2012-03-28,3,28,14,Wednesday,2
3955,2012-03-28 15:00:00,2,0,1,2,25.42,31.06,41,19.9995,0,0,0,test,2012-03-28,3,28,15,Wednesday,2
3956,2012-03-28 16:00:00,2,0,1,3,25.42,31.06,43,6.0032,0,0,0,test,2012-03-28,3,28,16,Wednesday,3
3957,2012-03-28 17:00:00,2,0,1,1,24.6,30.305,60,15.0013,0,0,0,test,2012-03-28,3,28,17,Wednesday,3
3958,2012-03-28 18:00:00,2,0,1,1,24.6,30.305,60,15.0013,0,0,0,test,2012-03-28,3,28,18,Wednesday,3
3959,2012-03-28 19:00:00,2,0,1,1,24.6,31.06,56,12.998,0,0,0,test,2012-03-28,3,28,19,Wednesday,3
3960,2012-03-28 20:00:00,2,0,1,1,24.6,31.06,56,19.9995,0,0,0,test,2012-03-28,3,28,20,Wednesday,3
3961,2012-03-28 21:00:00,2,0,1,1,23.78,27.275,60,16.9979,0,0,0,test,2012-03-28,3,28,21,Wednesday,4
3962,2012-03-28 22:00:00,2,0,1,1,22.96,26.515,64,8.9981,0,0,0,test,2012-03-28,3,28,22,Wednesday,4
3963,2012-03-28 23:00:00,2,0,1,1,22.14,25.76,68,8.9981,0,0,0,test,2012-03-28,3,28,23,Wednesday,4
3964,2012-03-29 00:00:00,2,0,1,1,22.14,25.76,68,12.998,0,0,0,test,2012-03-29,3,29,0,Thursday,0
3965,2012-03-29 01:00:00,2,0,1,1,22.96,26.515,60,8.9981,0,0,0,test,2012-03-29,3,29,1,Thursday,0
3966,2012-03-29 02:00:00,2,0,1,1,24.6,30.305,28,19.9995,0,0,0,test,2012-03-29,3,29,2,Thursday,0
3967,2012-03-29 03:00:00,2,0,1,1,23.78,27.275,28,16.9979,0,0,0,test,2012-03-29,3,29,3,Thursday,0
3968,2012-03-29 04:00:00,2,0,1,1,21.32,25.0,36,16.9979,0,0,0,test,2012-03-29,3,29,4,Thursday,0
3969,2012-03-29 05:00:00,2,0,1,1,20.5,24.24,45,15.0013,0,0,0,test,2012-03-29,3,29,5,Thursday,0
3970,2012-03-29 06:00:00,2,0,1,1,18.86,22.725,59,16.9979,0,0,0,test,2012-03-29,3,29,6,Thursday,0
